Date,Sales,Quantity,Transactions,Sales_Lag1,Quantity_Lag1,Sales_Lag7,Quantity_Lag7,Sales_Lag30,Quantity_Lag30,Sales_MA7,Sales_Std7,Quantity_MA7,Sales_MA14,Sales_Std14,Quantity_MA14,Sales_MA30,Sales_Std30,Quantity_MA30,Year,Month,Quarter,DayOfWeek,DayOfMonth,WeekOfYear,IsWeekend
2011-01-16,7242.06,4204,642,0.3976089099425952,0.2607314963548746,0.22872065750335388,0.1867292722105523,0.5228554644476205,0.3073149635487458,0.20712288987202848,0.33119368562416124,0.18844390016228552,0.19213027245942238,0.3031909969774079,0.17356972265851922,0.3443765846401195,0.5135490579720248,0.2556745805282702,0.0,0.0,0.0,1.0,0.5,0.0,1.0
2011-01-17,29333.02,13397,2551,0.03411008628298606,0.026640306437662176,0.11103804356740161,0.07604102310638823,0.417232380750699,0.36180649944396387,0.23559595580047638,0.31374518651567357,0.21068857878127428,0.16613480139065906,0.27891522974835337,0.16675836588911874,0.33025385002261937,0.5103624269475717,0.22635203084656352,0.0,0.0,0.0,0.0,0.5333333333333333,0.021276595744680847,0.0
2011-01-18,95978.05,82978,1428,0.2331944999936015,0.14023229951810204,0.19026163547813063,0.13369578648214506,0.40965223279335516,0.1748548128011862,0.38559666369797857,0.5224609669052384,0.51089539648624,0.29600038431082587,0.4777394447154104,0.41234220305588953,0.3678582721443851,0.6236503333439141,0.3355495852294932,0.0,0.0,0.0,0.16666666666666666,0.5666666666666667,0.021276595744680847,0.0
2011-01-19,25934.57,17387,1407,0.8338015684178065,1.0,0.5875707151533154,0.32620783393055724,0.26675956234529685,0.17795625849499566,0.29585748464650147,0.4845053945376343,0.4635328574670613,0.31604689216971327,0.45934030495440537,0.44809875237828845,0.36337928629749644,0.6267295888530924,0.33708177511638593,0.0,0.0,0.0,0.3333333333333333,0.6,0.021276595744680847,0.0
2011-01-20,21246.99,10489,1477,0.2025675636461163,0.18953416532806128,0.1913855258492983,0.10594340788335598,0.4839469522467729,0.24400098850858765,0.2886172056231345,0.48930933447691716,0.46296335943889466,0.3235990309604262,0.45176360498959756,0.45378512874263466,0.33762413221173454,0.6238444405778814,0.3185941135782766,0.0,0.0,0.0,0.5,0.6333333333333333,0.021276595744680847,0.0
2011-01-21,32640.3,15305,1532,0.16032294792902632,0.10430001235635734,0.15471431051024498,0.10040775979241319,0.9058561769911371,0.28632151241813913,0.3138571335125358,0.4764945135056732,0.48493399389395353,0.32360746415869035,0.4517625771544119,0.4400579088274078,0.28625879876522714,0.48356488291161,0.30238102635464725,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.021276595744680847,0.0
2011-01-23,10400.25,5241,860,0.26299980948566715,0.16380822933399233,0.3976089099425952,0.2607314963548746,0.39501579389820085,0.2603360929198072,0.23576438079071188,0.4988783101518036,0.4082530112743482,0.28023710218990927,0.47387154819318444,0.3850783336765651,0.2594251842647238,0.49720300431820735,0.273150048320396,0.0,0.0,0.0,1.0,0.7333333333333333,0.021276595744680847,1.0
2011-01-24,25733.79,12029,1472,0.06257179209100565,0.039453849005313235,0.03411008628298606,0.026640306437662176,0.47222559255849844,0.22095638205856913,0.2746078510412248,0.4647512830938074,0.44175919225482685,0.2757488470313595,0.4752630312939785,0.3693070919871273,0.2380651938853275,0.4822377271510297,0.2602302699891913,0.0,0.0,0.0,0.0,0.7666666666666667,0.0425531914893617,0.0
2011-01-25,29077.47,15614,1600,0.20075812808583207,0.12332880266897318,0.2331944999936015,0.14023229951810204,0.52494797226544,0.23537625108118126,0.2740710462737684,0.4649044077341935,0.4512522533709574,0.294986476650557,0.4629670048963239,0.39208948204795613,0.21497733239956657,0.4534644741073915,0.2512644245784843,0.0,0.0,0.0,0.16666666666666666,0.8,0.0425531914893617,0.0
2011-01-26,19922.29,10968,1256,0.23089147550196568,0.16762634375386135,0.8338015684178065,1.0,0.13067656214144382,0.10570863709378474,0.1143093770875887,0.06500553000562753,0.14290974954932578,0.28826482707415957,0.46749629610714405,0.386249419835925,0.21696607211819224,0.4510698842100414,0.25186127549493653,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0425531914893617,0.0
